Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location,Land Type_x,Land Type_y
2020,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Juliet Melbourne,Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,100,144.97150588718,-37.8108360072,"-37.810836007199995, 144.97150588717997",Commercial,Commercial
2020,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),The European,Ground 161 Spring Street MELBOURNE VIC 3000,703,144.972429694106,-37.81095112345,"-37.81095112345, 144.97242969410638",Commercial,Commercial
2020,64,105700,105700,359-363 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Whitehart,Rear 359 Lonsdale Street MELBOURNE VIC 3000,200,144.96187567925,-37.8127516003689,"-37.81275160036885, 144.96187567925",Commercial,Commercial
2020,66,105695,105695,239 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ferdydurke,Level 1-2 239 Lonsdale Street MELBOURNE VIC 3000,100,144.96537788535,-37.8115943275862,"-37.81159432758615, 144.96537788535",Commercial,Commercial
2020,66,108547,108547,199-203 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Exford Hotel,199-203 Russell Street MELBOURNE VIC 3000,300,144.967340808983,-37.81179187755,"-37.81179187755, 144.96734080898327",Commercial,Commercial
2020,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),House of Maximon / Berlin Bar,Level 1 16-20 Corrs Lane MELBOURNE VIC 3000,300,144.9683853243,-37.8111293176,"-37.811129317600006, 144.96838532430027",Commercial,Commercial
2020,67,105677,105677,117-121 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Golden Nugget,Ground 117 Lonsdale Street MELBOURNE VIC 3000,250,144.9689026007,-37.8107927908445,"-37.81079279084446, 144.9689026007",Commercial,Commercial
2020,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),La La Land,Level 1 391 Little Lonsdale Street MELBOURNE VIC 3000,175,144.9603413046,-37.811874044517,"-37.811874044517, 144.9603413046",Commercial,Commercial
2020,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Idarts Hive,243 Little Lonsdale Street MELBOURNE VIC 3000,100,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2020,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE VIC 3000,370,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2020,77,108573,108573,270 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Whisky Room,Level 1 270A Russell Street MELBOURNE VIC 3000,50,144.967164012098,-37.81011057515,"-37.81011057515, 144.96716401209824",Commercial,Commercial
2020,85,102597,102597,2-20 Drewery Place MELBOURNE VIC 3000,Melbourne (CBD),Baroq House,Gnd & Bmt 2 Drewery Place MELBOURNE VIC 3000,303,144.963970258074,-37.81130312385,"-37.81130312385, 144.9639702580742",Commercial,Commercial
2020,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),B. Lucky & Sons,"Shop 307, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",300,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2020,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Hoyts,Cinema Level 3 300 Lonsdale Street MELBOURNE VIC 3000,300,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2020,87,108567,108567,300 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Jankara Karaoke,Ground 300 Russell Street MELBOURNE VIC 3000,80,144.966905049105,-37.80951656,"-37.80951656, 144.96690504910487",Commercial,Commercial
2020,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Imix Club & Bar,Level 2 & Roof 401 Swanston Street MELBOURNE VIC 3000,360,144.963217757772,-37.8090429901,"-37.8090429901, 144.96321775777238",Commercial,Commercial
2020,105,103301,103301,442-450 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Kicks,446 Elizabeth Street MELBOURNE VIC 3000,300,144.960858722342,-37.8083080579,"-37.8083080579, 144.96085872234173",Commercial,Commercial
2020,131,108844,108844,Crowne Plaza 1-5 Spencer Street DOCKLANDS VIC 3008,Docklands,Crowne Plaza,Crowne Plaza 1-5 Spencer Street DOCKLANDS VIC 3008,60,144.955017385683,-37.8226703969,"-37.8226703969, 144.9550173856829",Commercial,Commercial
2020,214,106186,106186,414-422 Lygon Street CARLTON VIC 3053,Carlton,Green Man's Arms,414-422 Lygon Street CARLTON VIC 3053,120,144.96781235255,-37.7969453382705,"-37.79694533827049, 144.96781235255",Mixed,Mixed
2020,216,102714,102714,350-352 Drummond Street CARLTON VIC 3053,Carlton,Taquito,Front 350-352 Drummond Street CARLTON VIC 3053,70,144.969271207383,-37.7977107422,"-37.7977107422, 144.9692712073831",Mixed,Mixed
2020,218,106215,106215,298 Lygon Street CARLTON VIC 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON VIC 3053,46,144.967376292728,-37.7999858147,"-37.7999858147, 144.96737629272758",Mixed,Mixed
2020,267,106251,106251,66-88 Lygon Street CARLTON VIC 3053,Carlton,Lord Lygon Wine Shop,Part Ground 66 Lygon Street CARLTON VIC 3053,80,144.966574652747,-37.80530315075,"-37.80530315075, 144.966574652747",Mixed,Mixed
2020,270,579293,104468,University House Building 112 230 Grattan Street PARKVILLE VIC 3010,Parkville,University House Club,University House Building 112 230 Grattan Street PARKVILLE VIC 3010,611,144.9612087442,-37.7967716957783,"-37.79677169577826, 144.9612087442",Residential,Residential
2020,270,664626,104468,Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,Parkville,The Ida Bar,Part Level 1 Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,200,144.9612087442,-37.7967716957783,"-37.79677169577826, 144.9612087442",Residential,Residential
2020,358,109829,109829,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Queen Victoria Hostel,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,100,144.955705105487,-37.8056323443,"-37.8056323443, 144.9557051054865",Mixed,Mixed
2020,424,109709,109709,313 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Westwood Coffee & Wine,Ground 313 Victoria Street WEST MELBOURNE VIC 3003,50,144.95109256005,-37.8055653611688,"-37.80556536116882, 144.95109256005",Residential,Residential
2020,441,108856,108856,Hotel Spencer 475-477 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hotel Spencer Bar & Grill,Ground 475 Spencer Street WEST MELBOURNE VIC 3003,150,144.94925103011,-37.8095689607,"-37.809568960700005, 144.94925103011025",Residential,Residential
2020,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,The Barre,100 St Kilda Road SOUTHBANK VIC 3006,300,144.96817034075,-37.8209420403145,"-37.82094204031448, 144.96817034075002",Commercial,Commercial
2020,753,598987,598987,Evan Walker Bridge SOUTHBANK VIC 3006,Southbank,Ponyfish Island,Kiosk Evan Walker Bridge SOUTHBANK VIC 3006,150,144.9650647071,-37.8198322293628,"-37.81983222936279, 144.9650647071",Commercial,Commercial
2020,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Lumia Bar,"Shop 73, Ground 8 Whiteman Street SOUTHBANK VIC 3006",140,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2020,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,The Pub at Crown,Part Casino 8 Whiteman Street SOUTHBANK VIC 3006,650,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2020,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Munich Brau Haus,45 South Wharf Promenade SOUTH WHARF VIC 3006,1100,144.950614615564,-37.8241117384,"-37.824111738400006, 144.95061461556418",Commercial,Commercial
2020,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Plus 5,37 South Wharf Promenade SOUTH WHARF VIC 3006,90,144.950614615564,-37.8241117384,"-37.824111738400006, 144.95061461556418",Commercial,Commercial
2020,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The General Assembly,29 South Wharf Promenade SOUTH WHARF VIC 3006,610,144.950614615564,-37.8241117384,"-37.824111738400006, 144.95061461556418",Commercial,Commercial
2020,806,110343,640947,Crown Casino Retail Precinct 27-45 Whiteman Street SOUTHBANK VIC 3006,Southbank,Kingpin Bowling Crown / Playtime,"Shop 120, Gnd & Mezz 27 Whiteman Street SOUTHBANK VIC 3006",347,144.958442233811,-37.825404033,"-37.825404033, 144.95844223381087",Commercial,Commercial
2020,807,108054,108054,1-25 Whiteman Street SOUTHBANK VIC 3006,Southbank,Mesh/Tonic Bar,Part Ground 1-25 Whiteman Street SOUTHBANK VIC 3006,300,144.960019291791,-37.8239807135,"-37.8239807135, 144.96001929179084",Commercial,Commercial
2020,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Melbourne Stadiums Limited,Marvel Stadium 740 Bourke Street DOCKLANDS VIC 3008,5000,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2020,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Locker Room Club Bar,Part Ground 140 Harbour Esplanade DOCKLANDS VIC 3008,500,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2020,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,E J Whitten Bar,Part Level 1 140 Harbour Esplanade DOCKLANDS VIC 3008,70,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2020,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Solidaire Victoria,28 Newquay Promenade DOCKLANDS VIC 3008,321,144.942170472073,-37.81436129865,"-37.81436129865, 144.9421704720731",Commercial,Commercial
2020,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Urban Alley Brewery,Shop G09 12 Star Circus DOCKLANDS VIC 3008,700,144.937998366308,-37.8132875163,"-37.8132875163, 144.93799836630816",Commercial,Commercial
2020,2538,616156,616156,40-48 Stubbs Street KENSINGTON VIC 3031,Kensington,Bonehead Brewing,86 Parsons Street KENSINGTON VIC 3031,80,144.935191735869,-37.79045306815,"-37.79045306815, 144.93519173586924",Residential,Residential
2021,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transit Rooftop Bar,"Tenancy 29, Level 2 2 Swanston Street MELBOURNE VIC 3000",200,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2021,11,103984,103984,566-580 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Ubar,8 Spencer Street MELBOURNE VIC 3000,128,144.95533640614,-37.82071127185,"-37.82071127185, 144.95533640614002",Commercial,Commercial
2021,12,105399,105399,26-32 King Street MELBOURNE VIC 3000,Melbourne (CBD),Clique Bar,Level 1 26 King Street MELBOURNE VIC 3000,222,144.957465650534,-37.81952905265,"-37.81952905265, 144.95746565053372",Commercial,Commercial
2021,14,101099,101099,16-26 Bond Street MELBOURNE VIC 3000,Melbourne (CBD),Bond Bar,Ground 20-24 Bond Street MELBOURNE VIC 3000,500,144.963057869803,-37.81814585805,"-37.81814585805, 144.9630578698032",Commercial,Commercial
2021,14,103165,103165,1-5 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dreams Gentlemen's Club,288 Flinders Street MELBOURNE VIC 3000,160,144.964607974806,-37.8180566348,"-37.8180566348, 144.96460797480603",Commercial,Commercial
2021,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mon Bijou,"Unit 10, Level 10 187 Flinders Lane MELBOURNE VIC 3000",180,144.9683751885,-37.816358417732,"-37.81635841773196, 144.9683751885",Commercial,Commercial
2021,17,103592,103592,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),The Fair Trader Cafe,Part Ground 11 Exhibition Street MELBOURNE VIC 3000,118,144.9717264012,-37.81546126722,"-37.815461267220016, 144.9717264012",Commercial,Commercial
2021,23,102099,102099,419-429 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Ms Collins,Part Gnd & Mezzanine 425 Collins Street MELBOURNE VIC 3000,850,144.960652678939,-37.8175282385,"-37.8175282385, 144.9606526789389",Commercial,Commercial
2021,27,597183,102071,Grand Hyatt Melbourne Retail 121-131 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Spice Market,Part LwrGround 121-131 Collins Street MELBOURNE VIC 3000,800,144.969807966455,-37.81511565165,"-37.81511565165, 144.96980796645528",Commercial,Commercial
2021,33,100727,100727,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Mitre Tavern,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,300,144.960288467917,-37.8168041117,"-37.8168041117, 144.96028846791666",Commercial,Commercial
2021,33,100730,100730,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Savage Club,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,90,144.960577349006,-37.81654512525,"-37.81654512525, 144.9605773490057",Commercial,Commercial
2021,33,110148,110148,98-110 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Australian Club Inc,98-110 William Street MELBOURNE VIC 3000,280,144.959122884639,-37.81674635455,"-37.816746354550006, 144.95912288463865",Commercial,Commercial
2021,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Charles Dickens Tavern,Part Basement 290 Collins Street MELBOURNE VIC 3000,450,144.964340753954,-37.81552770375,"-37.81552770375, 144.96434075395388",Commercial,Commercial
2021,35,109271,109271,Century Building 125-133 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Max Watt's,Gnd & Bmt 125 Swanston Street MELBOURNE VIC 3000,800,144.965799027577,-37.8147224869,"-37.8147224869, 144.96579902757662",Commercial,Commercial
2021,37,102158,102158,86-88 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Indu & Mejico,86A Collins Street MELBOURNE VIC 3000,290,144.9705843906,-37.8139367650688,"-37.81393676506883, 144.97058439059998",Commercial,Commercial
2021,37,709873,102161,95-109 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Nick & Nora's,11 Benson Walk MELBOURNE VIC 3000,476,144.970686321577,-37.81363930815,"-37.81363930815, 144.9706863215771",Commercial,Commercial
2021,37,709874,102161,101-107 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Next Hotel Melbourne,103 Little Collins Street MELBOURNE VIC 3000,321,144.970686321577,-37.81363930815,"-37.81363930815, 144.9706863215771",Commercial,Commercial
2021,41,105948,105948,582-584 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Saint & Rogue,582-584 Little Collins Street MELBOURNE VIC 3000,300,144.9553519104,-37.817418958753,"-37.81741895875304, 144.9553519104",Commercial,Commercial
2021,42,105392,105392,120-138 King Street MELBOURNE VIC 3000,Melbourne (CBD),The King Hotel,Part Ground 120 King Street MELBOURNE VIC 3000,500,144.95640730085,-37.8170324472557,"-37.81703244725573, 144.95640730085",Commercial,Commercial
2021,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),DaHa Bar Lounge & Club,Level 15 123 Queen Street MELBOURNE VIC 3000,200,144.960636051482,-37.81581228795,"-37.81581228795, 144.96063605148169",Commercial,Commercial
2021,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CitiClub On Queen Hotel,"Pt Gnd & Lvl 1, Level 2-7 113 Queen Street MELBOURNE VIC 3000",940,144.960636051482,-37.81581228795,"-37.81581228795, 144.96063605148169",Commercial,Commercial
2021,43,108069,108069,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Turf Bar & Restaurant,"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",527,144.96053356882,-37.8154953765,"-37.8154953765, 144.9605335688197",Commercial,Commercial
2021,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),New Guernica,Level 2 318-322 Little Collins Street MELBOURNE VIC 3000,380,144.96400961705,-37.8148866085961,"-37.814886608596126, 144.96400961705",Commercial,Commercial
2021,46,109413,109413,146 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cabinet Bar,11 Rainbow Alley MELBOURNE VIC 3000,90,144.96620165919,-37.81417663385,"-37.81417663385, 144.96620165918984",Commercial,Commercial
2021,46,111394,111394,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,Melbourne (CBD),Bar Ampere,16 Russell Place MELBOURNE VIC 3000,60,144.9674365318,-37.8135390268566,"-37.813539026856645, 144.9674365318",Commercial,Commercial
2021,48,103626,103626,114-122 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),European Bier Cafe,114-122 Exhibition Street MELBOURNE VIC 3000,550,144.9711969512,-37.8128622901078,"-37.81286229010783, 144.9711969512",Commercial,Commercial
2021,48,105968,105968,62-66 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Magic Mountain Saloon,62-66 Little Collins Street MELBOURNE VIC 3000,285,144.971441857,-37.812809743378,"-37.81280974337804, 144.971441857",Commercial,Commercial
2021,54,104653,104653,21-25 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Campari House,21-25 Hardware Lane MELBOURNE VIC 3000,326,144.961314107509,-37.81409145355,"-37.81409145355, 144.96131410750897",Commercial,Commercial
2021,54,109954,109954,15-19 Warburton Lane MELBOURNE VIC 3000,Melbourne (CBD),Murmur Piano Bar,Level 1 15-19 Warburton Lane MELBOURNE VIC 3000,50,144.9618461375,-37.813812616521,"-37.81381261652099, 144.9618461375",Commercial,Commercial
2021,55,101194,101194,314-336 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mural Hall,Part Level 6 314-336 Bourke Street MELBOURNE VIC 3000,900,144.96382711175,-37.81344773002311,"-37.813447730023114, 144.96382711175",Commercial,Commercial
2021,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Welcome Stranger,Ground 124-128 Bourke Street MELBOURNE VIC 3000,350,144.9692644013,-37.8120697706117,"-37.81206977061173, 144.9692644013",Commercial,Commercial
2021,58,101230,101230,54-62 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Romeo Lane,4 Crossley Street MELBOURNE VIC 3000,99,144.971364179753,-37.81155874855,"-37.81155874855, 144.97136417975338",Commercial,Commercial
2021,58,101238,101238,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Imperial Hotel,The Imperial Hotel 2-8 Bourke Street MELBOURNE VIC 3000,894,144.9726756216,-37.8112007678974,"-37.81120076789737, 144.9726756216",Commercial,Commercial
2021,58,105657,105657,21 Liverpool Street MELBOURNE VIC 3000,Melbourne (CBD),Double Happiness Bar / New Gold Mountain,21 Liverpool Street MELBOURNE VIC 3000,164,144.971264610166,-37.81118096195,"-37.81118096195, 144.97126461016583",Commercial,Commercial
2021,58,105828,105828,19-25 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mrs Parma's,19 Little Bourke Street MELBOURNE VIC 3000,300,144.9719901696,-37.8107428599046,"-37.810742859904565, 144.97199016960002",Commercial,Commercial
2021,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Juliet Melbourne,Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,100,144.97150588718,-37.8108360072,"-37.810836007199995, 144.97150588717997",Commercial,Commercial
2021,58,108986,108986,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),The European,Ground 161 Spring Street MELBOURNE VIC 3000,703,144.972429694106,-37.81095112345,"-37.81095112345, 144.97242969410638",Commercial,Commercial
2021,61,105308,105308,203-207 King Street MELBOURNE VIC 3000,Melbourne (CBD),Bar Humbug,586 Little Bourke Street MELBOURNE VIC 3000,30,144.954968638544,-37.8153887167,"-37.8153887167, 144.9549686385438",Commercial,Commercial
2021,61,105716,105716,597-603 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Men's Gallery,597-603 Lonsdale Street MELBOURNE VIC 3000,675,144.95449168755,-37.814945781197,"-37.814945781196954, 144.95449168755",Commercial,Commercial
2021,62,105384,105384,204-208 King Street MELBOURNE VIC 3000,Melbourne (CBD),Hotel Animal,204-208 King Street MELBOURNE VIC 3000,158,144.955483445092,-37.8152118513,"-37.815211851300006, 144.95548344509194",Commercial,Commercial
2021,64,105870,105870,380-384 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Kirk's Public Bar,382 Little Bourke Street MELBOURNE VIC 3000,98,144.961328074584,-37.8135435217,"-37.8135435217, 144.96132807458443",Commercial,Commercial
2021,65,105875,105875,Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Beneath Driver Lane,Basement 318 Little Bourke Street MELBOURNE VIC 3000,118,144.96312748625,-37.8129258892501,"-37.81292588925007, 144.96312748625002",Commercial,Commercial
2021,65,109292,109292,243-249 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Radar,Level 1 243-249 Swanston Street MELBOURNE VIC 3000,212,144.964736254633,-37.8123009589,"-37.8123009589, 144.9647362546334",Commercial,Commercial
2021,66,108547,108547,199-203 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Exford Hotel,199-203 Russell Street MELBOURNE VIC 3000,300,144.967340808983,-37.81179187755,"-37.81179187755, 144.96734080898327",Commercial,Commercial
2021,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Rooftop Cinema & Bar,"Unit S15, Level 7 252 Swanston Street MELBOURNE VIC 3000",200,144.965271426409,-37.81199286335,"-37.81199286335, 144.965271426409",Commercial,Commercial
2021,66,109952,109952,7-9 Waratah Place MELBOURNE VIC 3000,Melbourne (CBD),Manchuria,Level 1 7-9 Waratah Place MELBOURNE VIC 3000,80,144.966990317891,-37.8116248871,"-37.8116248871, 144.96699031789075",Commercial,Commercial
2021,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),Euro House / Pulp Club,Ground 16-20 Corrs Lane MELBOURNE VIC 3000,200,144.9683853243,-37.8111293176,"-37.811129317600006, 144.96838532430027",Commercial,Commercial
2021,67,102199,102199,16-20 Corrs Lane MELBOURNE VIC 3000,Melbourne (CBD),House of Maximon / Berlin Bar,Level 1 16-20 Corrs Lane MELBOURNE VIC 3000,300,144.9683853243,-37.8111293176,"-37.811129317600006, 144.96838532430027",Commercial,Commercial
2021,67,105677,105677,117-121 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Golden Nugget,Ground 117 Lonsdale Street MELBOURNE VIC 3000,250,144.9689026007,-37.8107927908445,"-37.81079279084446, 144.9689026007",Commercial,Commercial
2021,67,105679,105679,131-137 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),True Colour Lounge,Part Level 1 128-130 Little Bourke Street MELBOURNE VIC 3000,170,144.96851480935,-37.81092716514551,"-37.810927165145536, 144.96851480934998",Commercial,Commercial
2021,71,105318,105318,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,Melbourne (CBD),Hotel Sophia,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,116,144.95419987725,-37.8136755445182,"-37.81367554451823, 144.95419987725",Commercial,Commercial
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE VIC 3000,370,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2021,77,108573,108573,270 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Whisky Room,Level 1 270A Russell Street MELBOURNE VIC 3000,50,144.967164012098,-37.81011057515,"-37.81011057515, 144.96716401209824",Commercial,Commercial
2021,78,110724,580091,17 Casselden Place MELBOURNE VIC 3000,Melbourne (CBD),Little Lon Distilling Co.,17 Casselden Place MELBOURNE VIC 3000,20,144.97072895345,-37.8091961510796,"-37.809196151079576, 144.97072895345",Commercial,Commercial
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Party World Karaoke Bar,"Shop 301, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",500,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",550,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2021,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Bornga,Level 1 258 Lonsdale Street MELBOURNE VIC 3000,40,144.964358850631,-37.81143183285,"-37.81143183285, 144.9643588506305",Commercial,Commercial
2021,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mui Karaoke,Level 2 258 Lonsdale Street MELBOURNE VIC 3000,243,144.964358850631,-37.81143183285,"-37.81143183285, 144.9643588506305",Commercial,Commercial
2021,87,106059,106059,100 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Gami Training Centre,100 Little Lonsdale Street MELBOURNE VIC 3000,73,144.96871967435,-37.8091371852375,"-37.80913718523746, 144.96871967434998",Commercial,Commercial
2021,96,606638,105490,"Building 1, Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000",Melbourne (CBD),Pearson and Murphy's Cafe,"Part Building 1, Ground 124 La Trobe Street MELBOURNE VIC 3000",156,144.964588692346,-37.80821791505,"-37.80821791505, 144.96458869234556",Commercial,Commercial
2021,105,109318,109318,427-457 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Oxford Scholar Hotel,Oxford Scholar Hotel 427 Swanston Street MELBOURNE VIC 3000,700,144.9626891397,-37.808263981964096,"-37.808263981964075, 144.9626891397",Commercial,Commercial
2021,207,106153,106153,331-335 Lygon Street CARLTON VIC 3053,Carlton,Wolfs Lair,Rear 331-335 Lygon Street CARLTON VIC 3053,80,144.967171907008,-37.79751106105,"-37.79751106105, 144.9671719070076",Mixed,Mixed
2021,215,108202,108202,415-421 Rathdowne Street CARLTON VIC 3053,Carlton,Capitano,415-421 Rathdowne Street CARLTON VIC 3053,100,144.9704268719,-37.7965204327947,"-37.796520432794665, 144.9704268719",Mixed,Mixed
2021,247,106238,106238,192-202 Lygon Street CARLTON VIC 3053,Carlton,Players On Lygon,Ground 200 Lygon Street CARLTON VIC 3053,200,144.967095719023,-37.80246411715,"-37.80246411715, 144.9670957190233",Mixed,Mixed
